Datetime,Open,High,Low,Close,Volume
7/11/2024 11:15,2381.99,2382.78,2380.8,2381.845,1571
7/11/2024 11:30,2381.78,2383.515,2381.405,2381.41,1298
7/11/2024 11:45,2381.39,2381.71,2379.13,2380.855,2513
7/11/2024 12:00,2380.865,2382.635,2380.355,2381.745,2965
7/11/2024 12:15,2381.74,2382.63,2378.655,2379.12,3338
7/11/2024 12:30,2379.905,2408.44,2379.16,2407.665,11576
7/11/2024 12:45,2407.61,2409.8,2404.81,2406.39,10356
7/11/2024 13:00,2406.335,2409.14,2403,2405.635,10727
7/11/2024 13:15,2405.755,2413.095,2404.04,2408.38,9065
7/11/2024 13:30,2408.57,2409.4,2396.025,2399.84,10379
7/11/2024 13:45,2400.065,2407.515,2395.825,2406.73,8947
7/11/2024 14:00,2406.75,2411.915,2406.75,2410.705,7878
7/11/2024 14:15,2410.695,2411.965,2407.33,2407.42,7447
7/11/2024 14:30,2407.435,2410.88,2404.39,2409.935,7068
7/11/2024 14:45,2409.99,2417.995,2409.63,2417.79,6576
7/11/2024 15:00,2417.865,2420.01,2412.505,2418.63,6138
7/11/2024 15:15,2418.57,2424,2417.3,2420.585,5905
7/11/2024 15:30,2420.525,2424.6,2418.095,2419.465,4389
7/11/2024 15:45,2419.53,2419.765,2417.225,2417.425,3576
7/11/2024 16:00,2417.42,2419.29,2415.19,2415.735,3187
7/11/2024 16:15,2415.675,2416.305,2413.05,2413.485,2629
7/11/2024 16:30,2413.425,2415.41,2412.165,2415.32,2855
7/11/2024 16:45,2415.335,2415.53,2411.72,2411.72,2532
7/11/2024 17:00,2411.755,2414.765,2410.11,2412.49,3108
7/11/2024 17:15,2412.52,2416.705,2412.295,2416.105,2704
7/11/2024 17:30,2416.11,2416.71,2412.815,2413.84,2226
7/11/2024 17:45,2413.835,2414.265,2412.27,2413.76,2163
7/11/2024 18:00,2413.735,2416.595,2413.42,2414.845,1543
7/11/2024 18:15,2414.85,2414.96,2412.925,2413.975,2037
7/11/2024 18:30,2413.955,2416.23,2413.955,2416.045,1650
7/11/2024 18:45,2416.035,2416.715,2415.835,2416.485,1211
7/11/2024 19:00,2416.49,2416.63,2415.715,2416.215,1562
7/11/2024 19:15,2416.195,2418.745,2416.085,2417.095,1321
7/11/2024 19:30,2417.105,2417.62,2415.655,2416.74,1735
7/11/2024 19:45,2416.82,2417.135,2414.065,2414.175,2088
7/11/2024 20:00,2414.21,2415.135,2413.49,2414,1217
7/11/2024 20:15,2413.94,2414.4,2413.175,2414.22,716
7/11/2024 20:30,2414.22,2414.7,2414.025,2414.3,445
7/11/2024 20:45,2414.34,2415.63,2413.445,2415.375,542
7/11/2024 22:00,2413.075,2413.235,2412.11,2412.925,221
7/11/2024 22:15,2412.92,2412.92,2411.24,2412.55,533
7/11/2024 22:30,2412.595,2413.79,2412.215,2412.91,434
7/11/2024 22:45,2412.87,2414.205,2412.71,2414.105,313
7/11/2024 23:00,2414.12,2414.12,2412.485,2412.875,515
7/11/2024 23:15,2412.84,2415.135,2412.73,2414.4,1140
7/11/2024 23:30,2414.395,2414.555,2412.085,2412.675,2191
7/11/2024 23:45,2412.66,2416.22,2412.385,2416.075,4274
7/12/2024 0:00,2416.07,2416.39,2411.3,2411.3,3520
7/12/2024 0:15,2411.295,2413.68,2411.295,2411.925,1851
7/12/2024 0:30,2411.9,2413.14,2411.865,2413.13,2299
7/12/2024 0:45,2413.12,2413.52,2411.04,2412.095,1973
7/12/2024 1:00,2411.95,2414.31,2411.19,2412.405,3075
7/12/2024 1:15,2412.4,2412.405,2408.32,2409.01,2726
7/12/2024 1:30,2408.92,2410.235,2407.435,2409.055,3068
7/12/2024 1:45,2409.075,2409.185,2407.135,2408.055,2190
7/12/2024 2:00,2408.155,2410.26,2407.31,2407.43,2024
7/12/2024 2:15,2407.455,2408.62,2406.745,2407.83,1295
7/12/2024 2:30,2407.775,2409.375,2407.01,2408.695,2594
7/12/2024 2:45,2408.745,2411.12,2408.715,2409.645,2377
7/12/2024 3:00,2409.49,2410.275,2408.69,2408.77,1326
7/12/2024 3:15,2408.765,2410.17,2408.64,2409.23,1847
7/12/2024 3:30,2409.175,2409.88,2408.965,2409.58,1041
7/12/2024 3:45,2409.545,2409.585,2408.61,2408.835,978
7/12/2024 4:00,2408.825,2409.395,2408.255,2409.395,1119
7/12/2024 4:15,2409.405,2410.015,2409.1,2409.375,900
7/12/2024 4:30,2409.37,2409.415,2408.385,2409.135,866
7/12/2024 4:45,2409.225,2409.96,2408.395,2408.675,1195
7/12/2024 5:00,2408.685,2409.465,2407.495,2407.76,1448
7/12/2024 5:15,2407.675,2408.555,2406.705,2408.33,1306
7/12/2024 5:30,2408.325,2408.75,2405.5,2408.345,3490
7/12/2024 5:45,2408.3,2410.185,2406.555,2408.115,2903
7/12/2024 6:00,2408.12,2408.345,2405.895,2405.91,2651
7/12/2024 6:15,2405.905,2407.535,2405.24,2405.36,2696
7/12/2024 6:30,2405.38,2405.38,2403.22,2404.95,2758
7/12/2024 6:45,2404.875,2405.075,2402.22,2404.215,2327
7/12/2024 7:00,2404.19,2405.635,2402.995,2403.005,2700
7/12/2024 7:15,2403.075,2404.045,2400.35,2401.21,2705
7/12/2024 7:30,2401.22,2405.1,2401.175,2404.205,2394
7/12/2024 7:45,2404.2,2405.04,2403.865,2404.25,2127
7/12/2024 8:00,2404.255,2406.495,2403.875,2404.695,2269
7/12/2024 8:15,2404.655,2407.23,2404.155,2406.19,2289
7/12/2024 8:30,2406.15,2408.275,2405.17,2406.655,2090
7/12/2024 8:45,2406.67,2407.825,2405.78,2407.515,1905
7/12/2024 9:00,2407.775,2408.29,2406.645,2407.79,2045
7/12/2024 9:15,2407.72,2408.35,2404.805,2405.315,1718
7/12/2024 9:30,2405.23,2405.335,2403.505,2403.91,1567
7/12/2024 9:45,2403.925,2405.28,2403.235,2405.035,1569
7/12/2024 10:00,2404.985,2405.55,2401.115,2402.045,1566
7/12/2024 10:15,2402.04,2402.6,2399.93,2401.135,1706
7/12/2024 10:30,2401.095,2403.07,2401.035,2401.215,1605
7/12/2024 10:45,2401.285,2401.43,2399.895,2400.25,1984
7/12/2024 11:00,2400.38,2401.98,2398.375,2401.925,1922
7/12/2024 11:15,2401.935,2402.795,2401.27,2401.935,1864
7/12/2024 11:30,2401.95,2402.17,2400.535,2401.24,1812
7/12/2024 11:45,2401.15,2402.43,2400.595,2401.84,1635
7/12/2024 12:00,2401.85,2404.03,2400.91,2403.125,3633
7/12/2024 12:15,2403.115,2404.41,2401.97,2403.765,4406
7/12/2024 12:30,2403.81,2403.81,2391.52,2392.51,9267
7/12/2024 12:45,2392.505,2399.795,2392.3,2397.98,6253
7/12/2024 13:00,2398.035,2404.525,2396.84,2404.135,6738
7/12/2024 13:15,2404.17,2405.725,2400.705,2401.44,5487
7/12/2024 13:30,2401.25,2405.605,2399.5,2402.465,6356
7/12/2024 13:45,2402.57,2404.865,2400.65,2403.66,5078
7/12/2024 14:00,2403.745,2410.975,2403.745,2409.22,6227
7/12/2024 14:15,2409.225,2410.635,2406.73,2408.275,6236
7/12/2024 14:30,2408.29,2409.67,2407.045,2408.5,4393
7/12/2024 14:45,2408.345,2409.49,2407.525,2409.015,4080
7/12/2024 15:00,2408.805,2413,2408.155,2411.885,3496
7/12/2024 15:15,2411.89,2413.785,2410.055,2411.015,3346
7/12/2024 15:30,2410.99,2412.075,2409.405,2410.31,2327
7/12/2024 15:45,2410.345,2411.925,2410.025,2411.8,2005
7/12/2024 16:00,2411.815,2414.615,2411.78,2413.415,2374
7/12/2024 16:15,2413.4,2415.46,2413.245,2415.245,1730
7/12/2024 16:30,2415.175,2416.975,2414.65,2416.785,1813
7/12/2024 16:45,2416.805,2416.97,2415.64,2415.945,1707
7/12/2024 17:00,2415.92,2416.77,2414.545,2416.2,1458
7/12/2024 17:15,2416.21,2417.22,2415.4,2415.41,1633
7/12/2024 17:30,2415.46,2417.18,2415.46,2416.585,1084
7/12/2024 17:45,2416.57,2418.31,2416.57,2417.915,1157
7/12/2024 18:00,2417.925,2418.065,2415.935,2416.2,1194
7/12/2024 18:15,2416.195,2416.35,2414.82,2415.315,1449
7/12/2024 18:30,2415.32,2415.495,2414.04,2414.275,815
7/12/2024 18:45,2414.28,2414.84,2413.94,2414.21,719
7/12/2024 19:00,2414.26,2414.575,2413.205,2414.32,1192
7/12/2024 19:15,2414.325,2414.82,2413.515,2413.73,817
7/12/2024 19:30,2413.72,2413.92,2412.845,2413.245,976
7/12/2024 19:45,2413.34,2413.425,2412.28,2412.915,1442
7/12/2024 20:00,2412.845,2412.845,2411.335,2411.945,628
7/12/2024 20:15,2411.95,2412.22,2411.72,2411.83,447
7/12/2024 20:30,2411.91,2412.185,2411.485,2411.885,531
7/12/2024 20:45,2411.835,2411.875,2410.9,2410.92,627
7/14/2024 22:00,2411.81,2412.29,2409.41,2411.655,759
7/14/2024 22:15,2411.585,2411.585,2408.69,2410.45,1209
7/14/2024 22:30,2410.44,2410.44,2407.25,2407.84,917
7/14/2024 22:45,2407.72,2407.9,2407,2407.695,723
7/14/2024 23:00,2407.685,2408.425,2406.765,2406.98,765
7/14/2024 23:15,2406.97,2407.31,2405.99,2406.895,406
7/14/2024 23:30,2406.975,2407.125,2405.73,2406.625,673
7/14/2024 23:45,2406.605,2408.81,2406.6,2408.75,730
7/15/2024 0:00,2408.8,2408.88,2407.085,2407.6,1074
7/15/2024 0:15,2407.64,2408.075,2406.33,2407.095,1144
7/15/2024 0:30,2407.1,2407.715,2406.39,2406.4,1414
7/15/2024 0:45,2406.395,2408.94,2406.365,2408.535,1906
7/15/2024 1:00,2408.54,2408.87,2404.99,2405.34,3486
7/15/2024 1:15,2405.355,2408.13,2405.185,2407.2,2554
7/15/2024 1:30,2407.21,2407.565,2406.025,2407.42,2561
7/15/2024 1:45,2407.425,2410.4,2406.855,2410.115,2576
7/15/2024 2:00,2410.135,2410.915,2408.215,2410.815,2344
7/15/2024 2:15,2410.82,2410.96,2408.925,2409.485,1157
7/15/2024 2:30,2409.455,2410.655,2408.83,2410.15,1825
7/15/2024 2:45,2410.125,2410.265,2408.85,2409.22,1465
7/15/2024 3:00,2409.235,2410.165,2408.685,2409.905,1643
7/15/2024 3:15,2409.915,2410.79,2409.655,2409.915,1121
7/15/2024 3:30,2409.92,2411.43,2409.825,2411.39,743
7/15/2024 3:45,2411.43,2412.045,2411.275,2411.655,679
7/15/2024 4:00,2411.75,2412.89,2411.675,2412.66,798
7/15/2024 4:15,2412.665,2413.43,2411.86,2411.93,783
7/15/2024 4:30,2411.925,2412.015,2410.735,2410.85,686
7/15/2024 4:45,2410.845,2411.87,2410.84,2411.555,440
7/15/2024 5:00,2411.54,2411.64,2410.685,2411.34,786
7/15/2024 5:15,2411.315,2414,2411.315,2413.78,929
7/15/2024 5:30,2413.79,2414.035,2409.79,2410.65,2648
7/15/2024 5:45,2410.635,2410.91,2408.075,2408.215,1603
7/15/2024 6:00,2408.2,2408.355,2406.04,2406.08,1798
7/15/2024 6:15,2406.12,2406.21,2403.96,2405.31,3313
7/15/2024 6:30,2405.29,2406.66,2402.68,2404.555,3144
7/15/2024 6:45,2404.555,2404.85,2402.05,2403.32,3024
7/15/2024 7:00,2403.325,2403.45,2401.405,2403.12,2797
7/15/2024 7:15,2403.11,2404.275,2402.015,2404.17,2725
7/15/2024 7:30,2404.145,2405.905,2403.21,2405.775,2612
7/15/2024 7:45,2405.785,2408.04,2405.745,2407.995,2411
7/15/2024 8:00,2407.99,2408.24,2407.105,2407.485,2186
7/15/2024 8:15,2407.49,2409.36,2407.015,2408.45,2002
7/15/2024 8:30,2408.41,2411.32,2408.105,2410.52,2036
7/15/2024 8:45,2410.525,2412.155,2410.35,2412.085,1820
7/15/2024 9:00,2412.145,2412.67,2410.59,2412.005,1931
7/15/2024 9:15,2412,2412.165,2409.21,2409.235,2057
7/15/2024 9:30,2409.22,2409.445,2407.785,2409.335,1805
7/15/2024 9:45,2409.345,2411.42,2408.96,2410.81,2203
7/15/2024 10:00,2410.8,2413.17,2410.79,2411.22,1938
7/15/2024 10:15,2411.26,2414.21,2411.18,2412.855,2233
7/15/2024 10:30,2412.895,2413.81,2411.3,2413.185,1923
7/15/2024 10:45,2413.26,2415.88,2412.89,2414.885,2022
7/15/2024 11:00,2414.85,2418.975,2414.645,2417.06,2729
7/15/2024 11:15,2417.055,2419.775,2416.585,2418.49,2413
7/15/2024 11:30,2418.505,2420.375,2417.935,2418.905,2628
7/15/2024 11:45,2418.9,2419.725,2417.385,2418.31,2703
7/15/2024 12:00,2418.33,2420.93,2418.185,2420.135,4167
7/15/2024 12:15,2420.065,2420.855,2416.02,2416.965,4671
7/15/2024 12:30,2416.91,2417.965,2413.875,2414.895,4420
7/15/2024 12:45,2414.93,2415.875,2413.585,2414.89,4307
7/15/2024 13:00,2414.85,2415.49,2411.57,2412.59,5668
7/15/2024 13:15,2412.62,2416.325,2412.515,2416.185,4793
7/15/2024 13:30,2416.2,2417.335,2411.905,2415.335,6458
7/15/2024 13:45,2415.415,2419.37,2414.24,2419.205,5623
7/15/2024 14:00,2418.655,2423.41,2418.215,2421.27,5377
7/15/2024 14:15,2421.285,2423.805,2419.365,2423.465,4670
7/15/2024 14:30,2423.475,2424.31,2421.445,2423.725,5157
7/15/2024 14:45,2423.815,2432.11,2423.72,2431.605,6291
7/15/2024 15:00,2431.585,2436.06,2431.57,2433.425,6258
7/15/2024 15:15,2433.28,2437.555,2431.47,2436.19,5641
7/15/2024 15:30,2436.155,2436.185,2432.96,2435.175,3286
7/15/2024 15:45,2435.18,2435.675,2432.73,2433.335,2242
7/15/2024 16:00,2433.31,2434.85,2431.84,2432.265,1840
7/15/2024 16:15,2432.3,2433.825,2430.92,2432.655,2078
7/15/2024 16:30,2432.745,2439.855,2431.84,2433.25,3081
7/15/2024 16:45,2433.255,2433.5,2429.655,2430.285,3788
7/15/2024 17:00,2430.335,2430.365,2424.905,2425.985,3784
7/15/2024 17:15,2426.03,2426.385,2422.745,2424.605,3621
7/15/2024 17:30,2424.425,2424.505,2420.525,2422.95,2625
7/15/2024 17:45,2422.935,2423.075,2421.385,2421.625,1517
7/15/2024 18:00,2421.58,2422.685,2419.84,2422.22,1924
7/15/2024 18:15,2422.24,2424.02,2421.445,2422.985,1273
7/15/2024 18:30,2422.93,2424.705,2422.12,2424.59,991
7/15/2024 18:45,2424.62,2424.915,2422.105,2422.475,1430
7/15/2024 19:00,2422.455,2422.555,2420.32,2421.935,1458
7/15/2024 19:15,2421.975,2423.315,2421.415,2421.8,1240
7/15/2024 19:30,2421.85,2423.345,2421.675,2422.785,1181
7/15/2024 19:45,2422.755,2423.025,2421.125,2421.155,1905
7/15/2024 20:00,2421.145,2422.295,2421.125,2422.23,524
7/15/2024 20:15,2422.045,2422.495,2421.4,2421.4,381
7/15/2024 20:30,2421.465,2421.665,2420.745,2421.38,330
7/15/2024 20:45,2421.41,2422.4,2421.23,2422.395,371
7/15/2024 22:00,2422.08,2422.1,2421.245,2421.255,126
7/15/2024 22:15,2421.265,2421.63,2421.13,2421.425,223
7/15/2024 22:30,2421.42,2421.48,2421.1,2421.1,159
7/15/2024 22:45,2421.03,2421.325,2421.015,2421.105,140
7/15/2024 23:00,2421.1,2421.515,2421.035,2421.21,224
7/15/2024 23:15,2421.205,2422.185,2421.19,2422,347
7/15/2024 23:30,2422.005,2422.16,2421.425,2422,377
7/15/2024 23:45,2421.99,2422.81,2421.38,2422.61,598
7/16/2024 0:00,2422.625,2422.705,2420.545,2422.31,1406
7/16/2024 0:15,2422.3,2422.88,2420.77,2421.22,1176
7/16/2024 0:30,2421.12,2421.955,2420.205,2420.335,1050
7/16/2024 0:45,2420.375,2421.895,2420.08,2421.32,1282
7/16/2024 1:00,2421.325,2425.345,2421.31,2424.825,3111
7/16/2024 1:15,2424.85,2425.89,2423.91,2424.84,2605
7/16/2024 1:30,2424.865,2427.095,2423.63,2425.235,2471
7/16/2024 1:45,2425.23,2427.805,2424.97,2427.31,2270
7/16/2024 2:00,2427.38,2428.37,2426.125,2426.45,2352
7/16/2024 2:15,2426.44,2429.12,2426.215,2429.115,1135
7/16/2024 2:30,2429.105,2429.205,2426.795,2427.425,2136
7/16/2024 2:45,2427.46,2430.34,2427.435,2430.23,1908
7/16/2024 3:00,2430.22,2431.555,2429.375,2429.73,1914
7/16/2024 3:15,2429.74,2429.88,2426.78,2427.08,2149
7/16/2024 3:30,2427.03,2428.04,2426.705,2427.91,745
7/16/2024 3:45,2427.93,2428.855,2427.925,2428.72,624
7/16/2024 4:00,2428.715,2428.715,2426.4,2427.21,954
7/16/2024 4:15,2427.22,2427.42,2425.205,2425.335,1242
7/16/2024 4:30,2425.31,2428.515,2425.22,2428.325,984
7/16/2024 4:45,2428.345,2429.57,2427.445,2429.32,1446
7/16/2024 5:00,2429.24,2430.245,2428.215,2429.6,1442
7/16/2024 5:15,2429.595,2431.48,2429.395,2430.03,1606
7/16/2024 5:30,2430.04,2432.87,2430.005,2431.5,2417
7/16/2024 5:45,2431.535,2432.05,2429.77,2432.01,2249
7/16/2024 6:00,2431.96,2431.96,2428.2,2429.745,2770
7/16/2024 6:15,2429.66,2432.105,2429.345,2431.59,2191
7/16/2024 6:30,2431.605,2433.69,2430.19,2432.515,2493
7/16/2024 6:45,2432.505,2433.905,2431.725,2433.895,2295
7/16/2024 7:00,2433.94,2435.695,2432.675,2434.315,2565
7/16/2024 7:15,2434.325,2437.105,2434.325,2435.305,2169
7/16/2024 7:30,2435.315,2437.795,2435.315,2437.135,2551
7/16/2024 7:45,2437.145,2439.37,2436.51,2437.06,2914
7/16/2024 8:00,2437.095,2437.635,2433.675,2435.255,2667
7/16/2024 8:15,2435.31,2437.09,2435.08,2436.99,2175
7/16/2024 8:30,2437,2438.605,2434.79,2435.49,2226
7/16/2024 8:45,2435.5,2436.67,2433.96,2436.67,2488
7/16/2024 9:00,2436.685,2438.795,2435.195,2438.395,2165
7/16/2024 9:15,2438.4,2441.195,2438.34,2439.195,2423
7/16/2024 9:30,2439.2,2442.995,2438.61,2442.8,2597
7/16/2024 9:45,2442.885,2443.415,2442.06,2442.545,2081
7/16/2024 10:00,2442.57,2443.405,2441.49,2442.395,2092
7/16/2024 10:15,2442.38,2443.12,2440.095,2440.335,1901
7/16/2024 10:30,2440.34,2441.47,2439.83,2440,1883
7/16/2024 10:45,2439.975,2441.97,2439.795,2440.195,2020
7/16/2024 11:00,2440.275,2442.145,2438.765,2438.775,2133
7/16/2024 11:15,2438.79,2442.525,2438.665,2441.275,2113
7/16/2024 11:30,2441.27,2441.94,2439.315,2439.67,2286
7/16/2024 11:45,2439.725,2440.35,2438.24,2439.615,2403
7/16/2024 12:00,2439.61,2441.575,2439.47,2441.085,2571
7/16/2024 12:15,2441.085,2444.085,2440.445,2443.735,3296
7/16/2024 12:30,2443.36,2443.36,2431.98,2434.56,8448
7/16/2024 12:45,2434.465,2435.235,2429.445,2432.69,6134
7/16/2024 13:00,2432.588,2437.805,2431.055,2435.185,5678
7/16/2024 13:15,2435.17,2438.275,2434.675,2438.18,4741
7/16/2024 13:30,2438.235,2446.855,2436.63,2445.97,6687
7/16/2024 13:45,2446.24,2448.045,2441.075,2442.8,5832
7/16/2024 14:00,2442.805,2445.395,2440.62,2442.995,5077
7/16/2024 14:15,2443.11,2447.32,2442.69,2447.22,4277
7/16/2024 14:30,2447.215,2449.54,2446.435,2447.79,4789
7/16/2024 14:45,2447.785,2454.105,2446.03,2452.13,4552
7/16/2024 15:00,2452.175,2457.77,2452.01,2456.4,6172
7/16/2024 15:15,2456.42,2462.575,2455.745,2460.075,4796
7/16/2024 15:30,2460.06,2464.66,2459.6,2464.045,3674
7/16/2024 15:45,2464.065,2465.34,2461.335,2463.23,3210
7/16/2024 16:00,2463.315,2463.56,2457.93,2460.41,3873
7/16/2024 16:15,2460.29,2463.32,2459.045,2462.815,3176
7/16/2024 16:30,2462.82,2463.785,2458.5,2458.88,2265
7/16/2024 16:45,2458.9,2460.25,2458.175,2459.2,2192
7/16/2024 17:00,2459.2,2461.5,2458.99,2460.12,2683
7/16/2024 17:15,2460.23,2463.765,2458.76,2462.72,2194
7/16/2024 17:30,2462.655,2464.215,2462.34,2463.935,1866
7/16/2024 17:45,2463.945,2466.41,2463.34,2464.72,2314
7/16/2024 18:00,2464.76,2466.66,2463.815,2465.945,1859
7/16/2024 18:15,2465.915,2466.095,2463.17,2463.33,1613
7/16/2024 18:30,2463.335,2465.635,2462.515,2465.58,1613
7/16/2024 18:45,2465.385,2465.98,2464.61,2465.435,1438
7/16/2024 19:00,2465.425,2466.3,2464.585,2465.88,1454
7/16/2024 19:15,2465.85,2465.975,2463.25,2465.37,1502
7/16/2024 19:30,2465.345,2467.28,2464.865,2466.88,1190
7/16/2024 19:45,2466.855,2468.785,2466.165,2468.7,1783
7/16/2024 20:00,2468.645,2469.765,2467.945,2468.62,850
7/16/2024 20:15,2468.48,2468.48,2466.93,2467.695,415
7/16/2024 20:30,2467.75,2468.94,2467.325,2468.925,456
7/16/2024 20:45,2468.845,2469.24,2468.4,2468.93,431
7/16/2024 22:00,2467.82,2467.87,2466.755,2467.475,265
7/16/2024 22:15,2467.485,2467.69,2466.57,2467.595,361
7/16/2024 22:30,2467.63,2470.075,2466.355,2469.295,974
7/16/2024 22:45,2469.21,2469.28,2468.395,2469.035,517
7/16/2024 23:00,2469.085,2469.865,2469,2469.77,284
7/16/2024 23:15,2469.75,2469.75,2468.055,2468.22,419
7/16/2024 23:30,2468.17,2469.065,2467.845,2468.235,623
7/16/2024 23:45,2468.185,2469.245,2467.55,2468.415,1218
7/17/2024 0:00,2468.365,2468.5,2466.4,2466.845,1762
7/17/2024 0:15,2466.765,2467.945,2466.305,2467.695,1703
7/17/2024 0:30,2467.705,2473.36,2467.705,2472.735,2046
7/17/2024 0:45,2472.59,2472.74,2468.655,2468.8,2132
7/17/2024 1:00,2468.81,2476.12,2468.595,2472.69,5251
7/17/2024 1:15,2472.675,2477.695,2472.675,2474.74,3938
7/17/2024 1:30,2474.715,2479.02,2474.55,2477.79,3855
7/17/2024 1:45,2477.715,2481.325,2476.71,2479.545,3463
7/17/2024 2:00,2479.555,2482.42,2479.46,2481.625,2527
7/17/2024 2:15,2481.62,2481.905,2477.79,2479.175,2068
7/17/2024 2:30,2479.18,2479.645,2469.705,2472.88,3989
7/17/2024 2:45,2472.875,2475.56,2471.77,2474.65,3179
7/17/2024 3:00,2474.645,2474.645,2470.995,2471.085,2876
7/17/2024 3:15,2471,2471.225,2465.14,2465.26,3994
7/17/2024 3:30,2465.285,2472.365,2464.05,2471.615,2385
7/17/2024 3:45,2471.685,2472.8,2471.125,2471.79,1212
7/17/2024 4:00,2471.835,2472.79,2470.845,2471.415,987
7/17/2024 4:15,2471.44,2472.47,2469.83,2469.93,1082
7/17/2024 4:30,2469.855,2472.545,2469.7,2470.205,2044
7/17/2024 4:45,2470.195,2470.43,2467.705,2467.81,1447
7/17/2024 5:00,2467.805,2468.71,2465.88,2468.18,1432
7/17/2024 5:15,2468.19,2471.045,2468.095,2470.51,1191
7/17/2024 5:30,2470.505,2470.61,2466.33,2468.035,2758
7/17/2024 5:45,2468.045,2468.405,2465.47,2465.47,3007
7/17/2024 6:00,2465.455,2467.33,2464,2465.135,3963
7/17/2024 6:15,2465.13,2465.935,2461.88,2463.72,3867
7/17/2024 6:30,2463.725,2467.625,2463.135,2467.15,3139
7/17/2024 6:45,2467.145,2467.44,2464.995,2466.49,3121
7/17/2024 7:00,2466.505,2467.255,2464.255,2467.19,3339
7/17/2024 7:15,2467.195,2468.075,2464.905,2465.67,3326
7/17/2024 7:30,2465.635,2471.355,2465.545,2471.08,3676
7/17/2024 7:45,2471.07,2474.455,2470.84,2474.245,3398
7/17/2024 8:00,2474.26,2477.335,2474.165,2477.32,3900
7/17/2024 8:15,2477.35,2478.945,2473.96,2476.08,3340
7/17/2024 8:30,2476.105,2476.73,2471.6,2473.77,3764
7/17/2024 8:45,2473.67,2476.89,2472.92,2475.045,2798
7/17/2024 9:00,2475.075,2475.2,2471.71,2472.155,3159
7/17/2024 9:15,2472.13,2473.01,2470.585,2471.465,2790
7/17/2024 9:30,2471.41,2473.155,2469.88,2472.365,2844
7/17/2024 9:45,2472.415,2475.495,2472.07,2475.17,2374
7/17/2024 10:00,2475.12,2475.385,2472.62,2473.98,2407
7/17/2024 10:15,2473.97,2476.415,2472.98,2475.4,2558
7/17/2024 10:30,2475.365,2475.365,2468.37,2468.625,2618
7/17/2024 10:45,2468.57,2469.535,2466.76,2467.975,2637
7/17/2024 11:00,2467.905,2470.735,2467.4,2468.2,2923
7/17/2024 11:15,2468.195,2470.515,2467.635,2469.35,2943
7/17/2024 11:30,2469.315,2472.695,2469.235,2472.39,2917
7/17/2024 11:45,2472.4,2473.41,2469.985,2470.11,2869
7/17/2024 12:00,2470.1,2472.35,2468.79,2472.215,3655
7/17/2024 12:15,2472.165,2475.46,2471.87,2474.995,3181
7/17/2024 12:30,2475.045,2475.125,2471.735,2474.415,4512
7/17/2024 12:45,2474.47,2474.58,2472.445,2473.46,3851
7/17/2024 13:00,2473.465,2479.45,2472.905,2476.02,4995
7/17/2024 13:15,2475.93,2476.795,2473.01,2474.04,4507
7/17/2024 13:30,2474.04,2480.615,2471.34,2477.015,7607
7/17/2024 13:45,2477.025,2483.505,2475.48,2482.995,6443
7/17/2024 14:00,2482.95,2483.74,2464.095,2467.665,8684
7/17/2024 14:15,2467.62,2472.04,2463.945,2469.68,7055
7/17/2024 14:30,2469.72,2472.305,2467,2471.3,5928
7/17/2024 14:45,2471.24,2472.775,2461.135,2463.75,5684
7/17/2024 15:00,2463.715,2465.49,2458.08,2459.92,6172
7/17/2024 15:15,2459.915,2466.015,2458.875,2464.9,5711
7/17/2024 15:30,2464.885,2466.045,2461.995,2464.125,3630
7/17/2024 15:45,2464.12,2464.74,2460.33,2463.595,3235
7/17/2024 16:00,2463.655,2465.12,2459.735,2460.17,2153
7/17/2024 16:15,2460.2,2460.445,2452.93,2453.43,3620
7/17/2024 16:30,2453.39,2457.755,2453.115,2456.36,3778
7/17/2024 16:45,2456.365,2458.595,2455.395,2455.675,2569
7/17/2024 17:00,2455.67,2457.965,2454.525,2457.54,2931
7/17/2024 17:15,2457.535,2459.385,2455.47,2455.61,2621
7/17/2024 17:30,2455.615,2456.87,2453.78,2454.11,2587
7/17/2024 17:45,2454.105,2455.53,2451.95,2452.655,2101
7/17/2024 18:00,2452.555,2456.065,2451.57,2455.44,2177
7/17/2024 18:15,2455.445,2456.765,2455.13,2456.53,2181
7/17/2024 18:30,2456.47,2458.175,2456.245,2456.835,1008
7/17/2024 18:45,2456.925,2458.245,2456.875,2458.07,814
7/17/2024 19:00,2458.065,2460.47,2458.06,2459.585,1935
7/17/2024 19:15,2459.57,2459.975,2457.14,2457.825,1562
7/17/2024 19:30,2457.82,2457.96,2457.15,2457.7,1904
7/17/2024 19:45,2457.745,2459.81,2457.095,2458.075,1773
7/17/2024 20:00,2458.17,2458.17,2457.35,2457.605,550
7/17/2024 20:15,2457.61,2457.815,2457.3,2457.695,918
7/17/2024 20:30,2457.685,2458.45,2457.5,2458.195,444
7/17/2024 20:45,2458.115,2459.525,2458.115,2458.81,564
7/17/2024 22:00,2458.755,2459.315,2458.285,2459.19,325
7/17/2024 22:15,2459.185,2459.56,2458.665,2458.845,324
7/17/2024 22:30,2458.825,2459.35,2458.545,2458.675,465
7/17/2024 22:45,2458.61,2459.36,2458.07,2459.31,575
7/17/2024 23:00,2459.21,2461.305,2459.21,2460.9,864
7/17/2024 23:15,2460.89,2461.54,2460.59,2460.725,804
7/17/2024 23:30,2460.65,2461.955,2459.995,2461.505,788
